MOVIE_ID	NAME	ALIAS	ACTORS	COVER	DIRECTORS	DOUBAN_SCORE	DOUBAN_VOTES	GENRES	IMDB_ID	LANGUAGES	MINS	OFFICIAL_SITE	REGIONS	RELEASE_DATE	SLUG	STORYLINE	TAGS	YEAR	ACTOR_IDS	DIRECTOR_IDS
3157589	Capeshooters					0	0	动作	tt1266544		0		美国		zFB2jbMAe			2019		
26309965	大侦探霍桑	大侦探 / 霍桑探案	韩庚/尹正/张慧雯/刘嘉玲/郭晓东/冯嘉怡/罗家英/王梓轩/于洋		周显扬	3.4	3245	喜剧/动作/悬疑	tt7359998	汉语普通话 / 英语	98		中国大陆	2019/1/25	62jjzFfib	影片改编自中国侦探小说家程小青的《霍桑探案集》，讲述了在中俄边境有一个富裕而神秘的城市——黄金城，这里发生了一起离奇的谋杀案，扑朔迷离的线索，身份不明的各路人马都让霍桑的探案之旅充满了未知和险阻，而最大嫌疑犯——怪盗江南燕出神入化的易容技巧更是让整个案件变得错综复杂。霍桑究竟能否在一系列的危机之下查明真相并全身而退呢？	悬疑/侦探/烂片/推理/破案/中国大陆/喜剧/动作	2019	韩庚:1275667|尹正:1332934|张慧雯:1339318|刘嘉玲:1036905|郭晓东:1274230|冯嘉怡:1317068|罗家英:1108968|王梓轩:1337843|于洋:1338461	周显扬:1316512
30472742	候鸟				刘柏威/郑永培	0	0	剧情		汉语普通话	100		中国大陆		6YZvE37Yf	上苍创造了人类，但他不能照顾每一个人的一生，于是创造了母亲。《候鸟》由霍尔果斯龙骏影视与深圳君胜米伦影业出品，实力团队打造，触碰你心中最温暖的情感，献给每一位母亲及游子。	国产电影	2019		刘柏威:1371255|郑永培:1346088
30425812	潜龙夺宝		欧上上/韦雨贝/王梓安/胡范范		欧上上	0	0	悬疑/冒险		汉语普通话	0		中国大陆	2019/1/8	j7eqUn7Ae	主人公高大威、瘦波是一对励志成为神探，却又各种惹是生非的活宝。在一次活动中高大威、瘦波无意缉获了李泰昆收藏的古董，发现并不是一起普通的盗窃案。在一次派对上李泰昆从楼上掉落当场死亡，根据线索查询到了李泰昆收藏的铜鼓。随后发现黑社会和不明身份频频对李泰昆出手均和铜鼓有关，高大威根据线索逐步调查下去。随着调查的深入，高大威发现藏在李泰昆古董中的四大神兽铜鼓老祖资料并找到记载地址，与此同时队伍内部中有内鬼与盗墓团队接应，就在此时白毛一伙也随即到达记载地址。在经过重重困难之后高大威能否破解其中的秘密呢？一场斗智斗勇的风暴即将展开。	烂片/雷人/网络电影/新人导演/大陆/南宁本土电影/悬疑/垃圾	2019	欧上上:|韦雨贝:|王梓安:|胡范范:	欧上上:
30438119	爱的零件					0	0	剧情	tt7939352		97		德国	2019/2/12	AeaM2jbyb	导演米里亚姆·布利泽的科幻小说改编的电影《爱的组成部分》是她为德国柏林电影电视学院（DFFB）拍摄的毕业片，在爱、分离和心痛之间摇摆。苏菲和乔治曾经相爱过，但现在已经分开了。几乎整部电影都发生在柏林同一个门口。在一个椭圆的方式，个别的场景中的死亡，爱恩泽尔泰尔列比描绘了一个家庭，对他们来说，拼凑是一个新的正常的词-并采取一个简洁的看待日常不合理的爱。	德国｜德语电影/德国电影/德国/剧情/2019	2019		
30425852	新白蛇传之黑山老妖	黑山老妖	罗彬/夏灵溪/绛炅熠		隗功杨	0	0	动作/爱情/奇幻/古装		汉语普通话	66		中国大陆	2019/1/18	Yn7uaayzb	黑山老妖在山中救了一只小蚌精取名为桑玉，桑玉对黑山一见钟情。在山中两人为伴修行，奈何桑玉年小耐不住寂寞偷跑去诡异的山中寺庙兰若寺，受画中仙迷惑困于幻境之中，黑山为救桑玉，以为龙王镇守海域千年为诺向龙王求助，不料被龙宫三公主设计成为龙宫驸马，逼不得已与桑玉斩断情缘...	脑残片/垃圾片/狗血剧情/烂片/古装/演技差/吃惊！/尬片	2019	罗彬:1397651|夏灵溪:|绛炅熠:	隗功杨:
30464573	我的南宫大人		刘前程/金泊含		禇会林	0	0	爱情/情色		汉语普通话	69		中国大陆	2019/2/23	bMeqyNAAe	南宫寒（刘前程 饰）本是商业巨头南宫集团的总裁，年轻有为的他立志用自己的努力超越父辈， 证明自己有能力让南宫家延续商业的辉煌，并代表南宫家为社会做出应有的贡献。然而，从小事事追求完美的南宫寒，却在一次出国谈判后发生了一点小意外，而这一小小的意外，却变成了南宫寒未来人生路途的转折点。杜漫宁（金泊含 饰）本想给自己相恋五年的男友一个惊喜， 没想到却变成了之后的一场噩梦。被一个本不该出现在自己计划中的南宫寒污了清白。多年后独自带着儿子的她，在面试一家企业时，竟觉得老板南宫寒与自己的儿子有几分相像， 难道这只是错觉?	爱情/烂片/恋爱/大陆/中国/网络电影/国产网络电影/2019	2019	刘前程:1327617|金泊含:1386635	禇会林:1360847
27043260	绝密档案		提奥·詹姆斯/斯塔西·马汀			0	0	科幻	tt6882604	英语	0		英国		uERYnzFnb	提奥·詹姆斯加盟[绝密档案](Archive，暂译)。该片是[月球]的概念设计者加文·罗瑟里的导演处女作。故事设置在近未来，提奥饰演的科学家，创造出一款与人类十分接近的机器人，他的科研成果背后，却隐藏着不可告人的目的。[摩天大楼]摄影师劳里·罗斯将为本片掌镜。	科幻/提奥·詹姆斯/史黛西·马汀/英国/英国电影/欧洲/21c	2019	提奥·詹姆斯:1314251|斯塔西·马汀:1334729	
30472732	肚中货					0	0	剧情			87		伊朗	2019/6/19	R2VZZBYRe	多年前，贾马尔离开了他的家人，因为他发现自己是个跨性别者，生为男性，却认同自己是女性。他的大儿子约瑟夫和他的妻子不能理解他，并且厌恶和他呆在一起。贾马尔决定离开这个家，追求他自己的自由生活。约瑟夫承担起了养家糊口的责任，但他为了赚钱，他加入了一个贩毒团伙，从事非法活动。当贾马尔再次归来时,他已经变成了一个女人的样子。	伊朗电影/伊朗/2019/剧情	2019		
30436196	The Killer					0	0	恐怖	tt9280562	印地语 / 英语	0		印度		jjV37eaaa			2019		
30473793	循环者	这个男人来自平行世界	邵庄/汪小壹/杨羽/安宁/邢冬冬/王秀月/张晓宇		汪小壹	0	0	剧情/爱情/科幻/悬疑		汉语普通话	95		中国大陆	2019/12/31	3jN2rUB2b	《观点》杂志记者姚文洁（汪小壹 饰）接到了一个重大采访任务，采访那位被捧上神坛人物谢东（邵庄 饰）。年仅29岁的谢东多次获得诺贝尔奖，并有多项改变世界的成就，是著名的医学家、物理学家、建筑学家、发明家、经济学家等等，被称为当代达芬奇。	因为毛骗，必须五星/邵庄/毛骗/小宝/优映/汪小壹/安宁/甜甜	2019	邵庄:1325623|汪小壹:1352010|杨羽:1316764|安宁:1316033|邢冬冬:1344587|王秀月:1376425|张晓宇:	汪小壹:1352010
30425874	高手高手高高手	高手	李奎/汤畅		马史	0	0	喜剧/动作		汉语普通话	87		中国大陆	2019/1/8	nVJRuqaUf	杨默从小就有一颗大侠梦，因为看了电视剧里高手都会跳下山崖获得绝世武功而模仿，摔伤之后落下骨节习惯性脱臼的毛病。如今他做了一名保安本本分分兢兢业业，在公交车上遇到猥亵男，见义勇为却遭人陷害，被老板辞退的最后一个风雨之夜，在仓库巡逻时遇到了飞贼偷取一批陨石，竟是同事和发小吴奎，面对吴奎手里的一把自制土枪杨默决定舍身取义，不想天空一道闪电正劈在陨石之上，时空扭曲，时光发生了倒流。	喜剧/穿越/武侠/国产/中国电影/古装/高手/沙雕	2019	李奎:1384095|汤畅:	马史:1321568
30425858	绝色妖姬		刘嘉苪/崔冬辰		房映华	0	0	爱情/奇幻		汉语普通话	62		中国大陆	2019/1/31	YfqaMuijb	明朝末年，社会动荡民生苟安，妖怪丛生。县城大户王家丫鬟欣怜险被老爷强占，巧被道士救下，因爱上道士无法自拔殉情。道士收其灵魂放于深山，不料被妖女怜儿获得，幻化成人为害人间。教书先生西门被妖女怜儿迷惑，陷入爱情，难以自拔，险些丧命。道士清忠察觉妖气横生，欲下山降妖除魔，人妖道争端遂起。	网络电影/烂片/大陆/垃圾/中国/2019	2019	刘嘉苪:|崔冬辰:	房映华:1403475
30471608	只是捡到了手机而已		富手麻妙/齊藤友暁/茶谷優太/キャッチャー中澤/古川慎/美谷和枝/神田美優/安田ユウ		中元雄	0	0	惊悚/恐怖		日语	80		日本		7eMm7uEZf	あるスマホを拾った若者たちが老人との恐怖の闘いに巻き込まれるホラー	日本/结尾亮点，可以神思/日版DVD/惊悚/恐怖	2019	富手麻妙:1352097|齊藤友暁:|茶谷優太:|キャッチャー中澤:|古川慎:1348459|美谷和枝:|神田美優:|ウメモトジンギ:|安田ユウ:	中元雄:
30470503	爱的谎言之三十六计		聂品丞/宋少成/王安琪		叶少	0	0	剧情/爱情		汉语普通话	68		中国大陆		qM2by7eaa	一向是非分明的莫迪从律所辞职后自己开了家“情感咨询工作室”，专门替在感情中受骗的可怜人解决情感骗子和破坏他人感情的人。看莫迪带领三位志同道合的伙伴，一起“替天行道”，为当事人消灭“人渣”。		2019	聂品丞:1408057|宋少成:|王安琪:1383931	叶少:
27043020	锈溪惊魂	锈溪 / 锈色小溪	赫敏·科菲尔德/丹妮丝·达·维拉/杰里米·格雷泽/劳拉·古兹曼/麦卡·霍普特曼/丹尼尔·R·希尔/约翰·马歇尔·琼斯/杰克·基德韦尔/肖恩·奥布赖恩/杰伊·保尔森/弗吉尼亚·施奈德		简·麦克高文	5.5	1220	剧情/惊悚	tt6610158	英语	108		美国	2019/1/4	uERIfUfMe	索耶（赫敏·科菲尔德饰）是一位雄心勃勃、成绩优异的大学生。一次求职面试的路上，她开车错误转弯进入了肯塔基州森林深处。 突然之间，她发现自己面临死亡，因为她遭遇了一群无情的不法分子。 如果索耶希望活着逃离，那么她必须抓住一切机会。	惊悚/美国/犯罪/2019/剧情/悬疑/逃脱/暴力	2019	赫敏·科菲尔德:1350742|丹妮丝·达·维拉:1379304|杰里米·格雷泽:1323588|劳拉·古兹曼:1411007|麦卡·霍普特曼:1408425|丹尼尔·R·希尔:1408428|约翰·马歇尔·琼斯:1411008|杰克·基德韦尔:1411009|肖恩·奥布赖恩:1127233|杰伊·保尔森:1326020|弗吉尼亚·施奈德:1411010	简·麦克高文:1408426
30481883	太阳与阴影		杰奎琳·比塞特/斯坦尼斯拉斯·莫哈			0	0	爱情	tt8962546	法语 / 西班牙语	0		法国		r6IRuUZBe			2019	杰奎琳·比塞特:1049605|斯坦尼斯拉斯·莫哈:1004805|Carmen Alba:|Luis De Los Santos:|Didier Flamand:	
30438159	MS Slavic 7					0	0	剧情	tt9033304	英语	64	http://www.sofiabohdanowicz.com/	加拿大	2019/2/12	fayFnzzNe	1957年至1964年间，波兰诗人佐菲亚·波丹诺维奇·佐娃给波兰作家J·泽夫·维特林写了25封信。他们都流亡到北美。这些信件是哈佛大学霍顿图书馆馆藏的一部分，电话号码是Slavic 7。一个女人来这里检查信件，几天的铅笔，皱折的纸和褪色的信封，晚上在酒吧，和一个不在镜头前的人说话，试图表达工作给她带来的感觉。只有在加拿大的场景中，在另两位波兰移民的周年庆典上，我们才知道她是谁，诗人的曾孙女，她的遗产的执行人，这一角色导致了她与姑妈之间的紧张关系。但是，其他的紧张关系，如果不是普遍存在的话，就像两个人之间被历史、信的内容、信的物质形式、过程和心理所分开的那种紧张关系。Zofia的文字在屏幕上闪现，如字幕、笔迹、印刷品、阅览室、投影仪、酒店房间，他们的情感渗透到朴素的空间中，与沉默和风琴音乐一样融合在一起，仍然是什么和不再是什么的忧郁，档案馆的忧郁。	Berlinale69/加拿大/喜剧/上电影院去/filmlinc/SofiaBohdanowicz/P-BerlinE论坛单元/NDNF	2019		
30433278	相思鸟之恋	相思鸟的爱情	蒯文胜/谭飞燕/何艺东/黄文慧		郑鹏飞/蒯文胜	0	0	剧情/爱情		汉语普通话	80		中国大陆	2019/1/22	qEvEJBI3b	本故事通过一位中年男子蒯闻圣在创业初期正处于起步中，事业和爱情却到了人生的瓶颈，前女友杨虹与蒯闻圣不欢而散，此时的蒯闻圣生活开始萎靡不振，在一个偶然的机会认识了山水策划公司的冷梧研，再次燃起了蒯闻圣对未来的希望，然而，冷梧妍却患上绝症，在真爱面前现实很骨感，蒯闻圣已经倾尽所有，在危难之际大军伸出了援手，可是在病魔面前，生命是脆弱的，年纪轻轻的冷梧研就这样烟消玉陨，从此天人相隔，冷梧研给蒯闻圣的遗言中写到一定要把我身体里的器官捐献给国家给那些需要的人，虽然冷梧妍走了，但她在尘世间的欢声笑语仍在空中回荡，因为冷梧妍把她对祖国的这份大爱，播撒在这片热土上，继续传递着。	烂片/垃圾/自编自演/刘老师/2019/洗钱片/网络电影/大陆	2019	蒯文胜:|谭飞燕:1384689|何艺东:|黄文慧:	郑鹏飞:|蒯文胜:
30438022	告别黑夜	跟夜晚道再会 / 敌人们 / 再见夜晚			安德烈·泰希内	0	0	剧情	tt8569390	法语	103		法国 / 德国	2019/2/12	RQAeUB2ba	69届柏林电影节非竞赛展映	法国/2019/法语/柏林电影节/法国电影/Berlinale/政治/Catherine·Deneuve	2019		安德烈·泰希内:1032421
30425695	那些年的青春		闻典/孙雅丽/马靓/柴宁/杨立宇		李赫洋	0	0	剧情/爱情		汉语普通话	117		中国大陆		aUvyjjVfa	秦风和念若原本是真心相爱的一对，为了和念若在一起，秦风努力学习，学街舞讨念若欢心，而念若为了更多的去了解秦风，她把秦风的朋友当成自己的朋友，认真的辅导他的功课。在慢慢的相处中，两人暗生情愫，可念若却突然得知自己患了白血病，两人不得不分开。念若怕自己见到秦风会舍不得，于是给了吴媛一个笔记本，让她转交给秦风，里面有她离开的真相，因为她要出国治病，希望能和秦风定个十年之约。		2019	闻典:1374352|孙雅丽:|马靓:1400433|柴宁:|杨立宇:	李赫洋:
20265194	Leading Man					0	0	动作	tt2035551		0		美国		zrqyFRIJf			2019		
30474701	猎鬼姐妹		瓦奇拉维·让维瓦/芮塔·彭安/麦琪·阿帕		普拉奇亚·平克尧	0	0	惊悚/恐怖/奇幻	tt9851050	泰语	106		泰国	2019/4/4	QQAuUvyra	The story of love and bindings between the two sisters whose destinies are not for them to choose.   Each is raised differently and be separated from a young age by some unexplainable circumstances.	恐怖/泰国/惊悚/鬼怪/泰国电影/2019/想看/奇幻	2019	Supakorn Kitsuwon:1288658|Flute Chinnapat Kittichaiwarangkul:|Ploiyukhun Rpjanakatanyoo:|Nannaphas Loetnamchoetsakun:|瓦奇拉维·让维瓦:1378259|芮塔·彭安:1328945|麦琪·阿帕:1341506	普拉奇亚·平克尧:1050206
30438232	少侠好功夫		熊欣欣		吕磊	0	0	剧情/喜剧/动作	tt9725262	汉语普通话	0		中国大陆	2019/2/2	qijraaaib	影片由一个少年学艺、为父报仇的故事展开，发展为一个抗击恶势力、维护家人利益的励志故事，主角叶少侠在尚武镇历尽艰辛吃尽苦头，最终成为一代大师。剧中人物以喜剧表演风格将影片维持在一个轻松氛围中，所塑造的叶少侠行为上除了体现中国儒家传统的忠孝仁义等优秀品质外，还带有西方泊来的平等博爱等观念的影响。而叶少侠初期自身缺点——争强好胜的少年心性，也让他在励志学武过程中更加的赋予人物色彩。过程中武艺精进，实则是少年心性的塑造，开始的一心复仇，到了影片的后半部分更多的是迫不得已才出手，保卫“家人”而出手，复仇的情节早已在人物成长中有所释怀。影片对反派的恶丝毫不留情面，反派所代表的外邦势力，更能让人感受到故事发生时期人民所受的屈辱。这将是给主角展示能力的合理依据，不仅是反省，更是自强则国强的隐喻。	动作/网络电影/2019/致敬经典港片/内地/烂片/喜剧/熊欣欣	2019	熊欣欣:1033090	吕磊:
30439272	台风家族		草彅刚/新井浩文/神乐坂惠/中村伦也/尾野真千子/绀野真昼/若叶龙也/长内映里香/榊原留美/藤龙也		市井昌秀	0	0	犯罪	tt9647798	日语	0		日本	2019/9/6	BAIZ3Ne6e	电影讲述铃木家族的父母抢劫银行后失踪，家里长时间不相往来的几个子女聚集在一起为父母举行“虚拟葬礼”以分配财产。	中村伦也/日本电影/日本/尾野真千子/新井浩文/市井昌秀/2019/電影	2019	草彅刚:1010082|新井浩文:1015047|神乐坂惠:1314353|中村伦也:1275382|尾野真千子:1042642|绀野真昼:1313467|若叶龙也:1275295|长内映里香:1409039|榊原留美:1034227|藤龙也:1050482	市井昌秀:1326620
30425499	Nos vies formidables		朱莉·穆利耶/约翰·利贝罗/佐伊·赫兰/布鲁诺·洛歇		法比安娜·戈代	0	0	剧情	tt7095764	法语	117		法国	2019/3/6	QI3r6mFva		法国	2019	朱莉·穆利耶:1341819|约翰·利贝罗:1028231|佐伊·赫兰:1318774|布鲁诺·洛歇:1125526	法比安娜·戈代:1047193
30425687	渡念师		钟骏胜/林琪/赵杰/苏濛濛		万鹏	0	0	悬疑/惊悚		汉语普通话	70		中国大陆	2019/2/10	3FZZnbaUf	讲述渡念师夫妇利用自己的心 理学知识为客户进行催眠，帮助对方解决心理问题，然而在接到一个神秘邀请后，渡念师夫妇陷入了诡异的作家七宝设下的迷局，意识到事情并不简单后，渡念师夫妇决定追根究底，彻底查明真相，不曾想却越陷越深......	悬疑/惊悚/心理/双男主/梦中梦/良心剧	2019	钟骏胜:1384377|林琪:1359474|赵杰:1376921|苏濛濛:1337599	万鹏:1317792
27038216	老太啦啦队	砰砰声	杰基·韦佛/黛安·基顿/查理·塔汉/帕姆·格里尔/雷亚·普尔曼/布鲁斯·麦克吉尔/艾莉莎·博/西利亚·维斯顿/菲利斯·萨莫维尔/大卫·马尔登那多/查尔斯·格林/亚历山德拉·菲肯/弗兰克·霍伊·泰勒/麦克斯威尔·海史密斯/凯蒂·宾克利		扎拉·海斯	6.5	323	喜剧	tt5125894	英语	91		英国 / 美国	2019/5/10	UZnNIJRua	黛安·基顿、杰基·韦佛加盟喜剧新片[砰砰声](Poms，暂译)。该片将由Zara Hayes执导，Shane Atkinson担任编剧。影片讲述一群退休女人在她们社区组建拉拉队的故事。WME Global将负责电影的北美发行，而该片将会在即将到来的戛纳电影节上寻找国际买家。	喜剧/美国/女性/2019/励志/老年/剧情/英国	2019	杰基·韦佛:1161151|黛安·基顿:1053568|查理·塔汉:1334576|帕姆·格里尔:1019045|雷亚·普尔曼:1133682|布鲁斯·麦克吉尔:1010626|艾莉莎·博:1246501|西利亚·维斯顿:1161747|菲利斯·萨莫维尔:1298053|大卫·马尔登那多:1382868|查尔斯·格林:1097930|亚历山德拉·菲肯:1386119|弗兰克·霍伊·泰勒:1397592|麦克斯威尔·海史密斯:1392725|凯蒂·宾克利:1395927	扎拉·海斯:1416211
30425788	生日乐园		松冈茉优/杏/市村正亲/麻生久美子/东山奈央/藤原启治/矢岛晶子		原惠一	5.7	213	动画	tt9563632	日语	116	http://wwws.warnerbros.co.jp/birthdaywonderland/	日本	2019/4/26	EBeaqERQe	改编自柏叶幸子的《地下室开始的奇妙旅行》：在生日的前一天，出现在缺乏自信的茜的面前的是谜一样的大炼金术师与其弟子。他们拜托茜去拯救自己的世界，在没有得到茜同意的情况下，通过古董店地下室的门，将她强行带到了另一个世界“满溢幸福色彩的奇境”。在这个居住着不可思议的动物与人的世界中，色彩消失了。被选为守护世界的救世主的茜在大冒险的结束之前，改变人生的决断是什么？一生仅有一次的，特殊又奇妙的生日即将开始……！	日本/动画/2019/日本动画/原惠一/松冈茉优/剧场版/动画电影	2019	松冈茉优:1320978|杏:1260550|市村正亲:1006312|麻生久美子:1058969|东山奈央:1327811|藤原启治:1028837|矢岛晶子:1048689	原惠一:1024184
30425736	第8届Gaon颁奖礼					0	0	音乐		韩语	0		韩国	2019/1/23	z7uyVf6Qe	韩国音乐contents协会1月7日发表了Red Velvet确定出席第8届Gaon Chart Music Awards的消息。至此，由金钟国和MOMOLAND Nancy担任MC，BLACKPINK、金夏温、iKON、IZ*ONE、Stray Kids、TWICE、THE BOYZ、Red Velvet、MOMOLAND、Ben、脸红的思春期、SEVENTEEN、(G)I-DLE、任昌丁、Punch的第8届Gaon Chart Music Awards的最终出席阵容确定。	音乐/韩国/综艺/2019	2019		
27038222	国家烈焰		布鲁斯·邓恩/吉尔·贝罗斯/劳伦妮·兰登/保罗·斯隆/艾瑞克·奥德/凯尔·罗德		托马斯·丘吉尔	0	0	动作/惊悚	tt4501740		0		美国		3zNm7mNmb	布鲁斯·邓恩、吉尔·贝罗斯加盟新片[国家烈焰](Nation’s Fire，暂译)。本片由托马斯·丘吉尔([检查站])自编自导，讲述一位母亲在海军士兵的帮助下，探查她的孩子被谋杀的真正原因。据导演介绍，本片风格类似上世纪60年代[逍遥骑士]与[职业大贼]的结合。影片正在洛杉矶进行拍摄。		2019	布鲁斯·邓恩:1019069|吉尔·贝罗斯:1010612|劳伦妮·兰登:1032449|保罗·斯隆:1000788|艾瑞克·奥德:1061054|Kristen Renton:1195810|凯尔·罗德:1125764|Krista Grotte:1184248	托马斯·丘吉尔:1163253
30438173	闪虾亮晶晶	闪爆水球队(港) / 我的教练我们的菜(台) / 闪亮的虾	尼古拉斯·高布/奥尔本·勒努瓦/杰弗瑞·古艾/米夏埃尔·阿比特布尔/戴维·鲍伊特/伊冯·巴克			0	0	喜剧	tt6918220	法语	100		法国	2019/5/8	jNAeqiFnb	即将结束职业生涯的水球奥运冠军Matthias Le Goff决定在电视上发表恐同言论，却没想到迎来的“惩罚”是带领一支同性水球队前往克罗地亚参加LGBTQ运动比赛。	喜剧/法国/LGBTQ/同志/同性/2019/法国电影/LGBT	2019	尼古拉斯·高布:1041668|奥尔本·勒努瓦:1356259|杰弗瑞·古艾:1360793|米夏埃尔·阿比特布尔:1321750|戴维·鲍伊特:1384894|伊冯·巴克:1277661|Thomas Croisière:|Romain Brau:|Romain Lancry:|Roland Menou:|Maïa Quesemand:|Félix Martinez:|Pierre Samuel:|Jonathan Louis:	
26789197	神圣之族		梅尔维尔·珀波/艾曼纽·德芙/露德温·塞尼耶/埃玛妞·丽娃/玛尔特·克勒尔/樊尚·马凯涅		路易多·德·朗克桑	0	0	剧情		法语	100		法国	2019/8/9	JRIfy7Aea		己亥/P-LocarnoC非竞赛展映/Louis_Do_de_Lencquesaing/Locarno2019/Fr/DCP2019/CF/@cinema2019	2019	梅尔维尔·珀波:1004891|艾曼纽·德芙:1048261|露德温·塞尼耶:1010628|埃玛妞·丽娃:1032702|玛尔特·克勒尔:1004984|樊尚·马凯涅:1338359	路易多·德·朗克桑:1088133
30473297	快闪猎人暗黑正义	快闪猎人 / 快闪猎人之暗黑正义的逆袭	乔殷皓  /梁以辰/陈斯亚/吴民凡		吕策	0	0	剧情/悬疑		汉语普通话	89		中国大陆	2019/3/16	AuqyrEZRe	杂志社平庸小编辑欧阳东方（乔殷皓 饰）拥有双重身份，他在公司里是个唯唯诺诺的小编辑，夜幕降临后他却化身高级黑客“快闪猎人”的头号人物。他跟好友洛克（吴民凡 饰）利用黑客技术惩恶扬善，揭露社会毒瘤，引发众多普通民众的追捧，也引起了富商之女林岚（梁以辰 饰）的关注。	电影/科幻/犯罪/2019/网络电影/烂片/大陆/垃圾	2019	乔殷皓  :1411895|梁以辰:1411896|陈斯亚:1411897|吴民凡 :1411898	吕策:
30425778	葬られた真実 キャリア捜査官 神宮寺翔子		明里紬/沢木和也/武田大樹		前田文豪	0	0	犯罪		日语	120		日本	2019/2/7	aE3biF3Vf	謎のカップル連続殺人事件。現場に残された手がかりは首筋に残る注射痕だけ。懸命の捜査も虚しく事件は暗礁に乗り上げようとしていた。そんな中、捜査官の翔子は自身の勘を頼りに事件の真相に迫ろうとしていた。もう少しで黒幕の正体が分かる…しかし、あと一歩の所で捜査打ち切り命令が下されてしまう。何かが裏で動いている…。核心に迫るべく、ひとり立ちあがる翔子だったが…彼女の身に危険が迫っていた。	美女/情色/动作/犯罪/暴力/科幻/明里紬/日本	2019	明里紬:1372280|沢木和也:|武田大樹:	前田文豪:
30438078	色情故事					0	0	喜剧/恐怖	tt8485772	英语	98		美国	2019/3/9	AmjjNAmzb	When five teen employees at the local movie theater in a small Christian town discover a mysterious old film hidden in it's basement, they unleash an alluring succubus who gives them a sex education...written in blood.	美国	2019		
30425875	剑影喋血		韩子豪/向遨宇/常钰词		王虎	0	0	动作/武侠/古装		汉语普通话	62		中国大陆	2019/1/8	EBIfiz7Yf	本片通过叙述了武侠世界中两位身怀血海深仇的年轻人江离然和修染，面对为祸武林的绝世高手黑煞，两人从彼此厌弃到为了共同的目标而决定联手，最后成功的击败黑煞，使天下武林人士免遭黑煞的荼毒。这一过程中两人经历了爱人的离别，朋友的死亡，一件件事情都不断在磨练，考验着两人，两人在承受着内心巨大苦痛的同时，仍坚持本心，不放弃任何一丝微小的希望，积极寻求任何可以拯救天下苍生的办法。表现了主人公二人的勇敢无畏，敢于反抗黑暗势力的精神，也表现出了修染幡然醒悟，回头是岸的人生态度。两人为了武林和家国的安宁而将个人恩怨放在一边，联手抵抗外敌，也表现了二人非凡的人生态度。影片借此弘扬了不畏强权，敢于反抗，永不言弃的精神态度和积极向上拼搏进取的社会正能量。	烂片/武侠/网络大电影/古装/渣渣无厘头/大陆/动作/中国	2019	韩子豪:|向遨宇:|常钰词:	王虎:
30463515	八子	八子参军	刘端端/邵兵/岳红/何润东/程媛媛/于滨/高强		高希希	4.2	2268	动作/历史/战争	tt10434986	汉语普通话	120		中国大陆	2019/6/21	yFRYnbqUf	上世纪30年代的赣南地区，在这个被称为中国革命“红色摇篮”的地方，曾经有这样一位母亲，她将八个儿子先后送入红军，奔赴战场前线。但战火无情，兄弟中的六人陆续牺牲，只剩下大哥杨大牛和最小的孩子满崽。满崽找到了大牛的部队，成了哥哥麾下的普通一兵，一场场艰苦战役的淬炼让新兵满崽迅速成长为一个真正的战士。最后的战斗打响了，为了掩护大部队安全撤离，杨大牛带领弟弟满崽和全体战友浴血肉搏，直至弹尽粮绝……	战争/历史/中国大陆电影/中国大陆/2019/烂片/母子情兄弟情战友情/长征	2019	刘端端:1376605|邵兵:1274884|岳红:1052863|何润东:1050590|程媛媛:1313238|于滨:1315688|高强:1339722	高希希:1310336
30437755	动物方言				雷磊	5.4	269	动画	tt9741908		68		中国大陆	2019/2/11	YJJBInbEf	《动物方言》入围了第69届柏林电影节论坛单元，是独立动画导演雷磊的首部长片作品，这将是一部与家庭记忆相关的实验动画。	实验动画/动画/2019/中国/雷磊/实验/大陆/Berlinale69	2019		雷磊:1319073
30475105	AR绑架者				徐家辉	0	0	悬疑/犯罪		汉语普通话	0		中国大陆		n72bMeiVf	本片根据日本著名悬疑推理小说家夏树静子小说改编。为了挽回妻子辛迪加的爱，张小龙利用投影技术将真实世界信息和虚拟世界信息无缝集成，成功把预先设计好的虚拟世界信息转化成了辛迪加的真实记忆，从而改变了辛迪加的情感决择，令妻子重新回到自己的身边。但是，在张小龙的计划中存在了一个致命的bug，因为他没有计算到人性的背叛，致使计划意外坍塌成生命黑洞。知晓了一切真相的辛迪加面临着重新决择，真实世界信息和虚拟世界信息所形成的无差别记忆共同影响着她的人生方向……		2019		徐家辉:1371391
30426844	纵情起舞		吉约姆·德·东克戴克/艾莉西亚·乔达诺			0	0	剧情/喜剧	tt8599746	法语	0		法国	2019/3/27	nF3jVnVnb		法国/歌舞/舞蹈	2019	吉约姆·德·东克戴克:1327248|Rayane Bensetti:|艾莉西亚·乔达诺:1359706|Fiorella Campanella:1242097|Nicolas Huchard:|Julien Ramade:|Brahim Zaibat:|Mwen Marchand:|Mehdi Kerkouche:|Laura Defretin:	
